date,store,category,unit_price,units_sold
2024-06-21,Central,Electronics,641.01,1
2024-04-28,South,Groceries,21.72,4
2023-12-13,South,Groceries,13.69,3
2023-10-29,North,Groceries,11.1,5
2024-11-14,south,Electronics,262.02,5
2023-11-03,North,Electronics,590.93,3
2024-03-05,South,Toys,41.68,5
2023-01-25,West,Toys,56.17,4
2023-11-17,East,Groceries,39.71,1
2024-01-06,West,Electronics,727.81,5
2024-11-21,North,Electronics,537.06,4
2024-09-19,East,Clothing,101.98,4
2023-11-29,Central,Groceries,24.67,3
2023-01-01,Central,Clothing,110.48,4
2024-04-28,Central,Toys,35.0,4
2024-11-06,South,Home & Garden,200.13,2
2024-12-13,West,Groceries,37.49,4
2024-12-16,West,Groceries,25.66,5
2023-01-20,West,Clothing,31.0,5
2024-07-05,North,Electronics,889.34,2
2024-04-09,south,Home & Garden,176.99,3
2024-07-17,South,Electronics,297.15,1
2023-09-20,West,Toys,56.25,4
2024-04-15,South,Clothing,90.86,2
2023-02-28,Central,Groceries,41.67,5
2024-06-28,West,Toys,13.25,4
2023-06-02,North,Home & Garden,178.32,3
2023-12-31,East,Home & Garden,181.56,4
2024-02-14,North,Electronics,295.35,4
2023-02-23,South,Toys,24.66,5
2024-06-14,North,Toys,30.57,2
2023-04-17,South,Clothing,94.27,2
2024-05-20,east,Electronics,543.11,4
2024-08-19,South,Clothing,46.6,1
2023-05-17,Central,Groceries,31.64,4
2024-09-12,Central,Clothing,74.82,1
2023-11-23,West,Clothing,36.84,4
2023-02-28,West,Home & Garden,35.06,2
2024-01-21,North,Electronics,558.13,5
2023-08-26,West,Clothing,109.45,4
2023-02-06,North,Toys,71.42,4
2023-01-22,Central,Home & Garden,198.42,2
2024-05-13,East,Home & Garden,260.79,4
2024-03-15,north,Electronics,611.9,4
2023-09-08,West,Clothing,111.09,5
2024-03-31,West,Electronics,281.16,4
2024-08-01,Central,Toys,36.51,2
2024-04-30,East,Electronics,455.42,2
2023-07-04,Central,Toys,41.61,3
2024-01-31,south,Toys,63.03,1
2023-01-22,North,Toys,,1
2023-10-14,West,Toys,76.71,3
2023-08-16,South,Toys,34.9,3
2023-09-28,North,Groceries,8.38,3
2024-01-29,West,Electronics,259.06,4
2024-01-25,North,Clothing,53.51,3
2023-12-10,North,Electronics,369.89,4
2023-09-08,South,Home & Garden,65.59,2
2024-01-17,North,Home & Garden,228.72,5
2023-10-31,West,Clothing,21.31,4
2024-06-18,North,Home & Garden,87.15,1
2024-07-25,East,Home & Garden,176.1,1
2023-01-21,Central,Toys,23.92,5
2023-08-20,South,Clothing,51.27,4
2024-12-31,Central,Electronics,714.38,5
2023-06-07,East,Electronics,672.85,3
2024-02-04,North,Toys,62.86,5
2023-10-10,Central,Groceries,20.61,4
2024-09-27,North,Home & Garden,291.62,5
2023-08-04,North,Clothing,72.94,2
2024-07-12,North,Home & Garden,202.78,2
2024-08-16,East,Groceries,,5
2023-08-28,North,Toys,57.96,1
2024-08-06,Central,Toys,13.29,2
2024-09-09,East,Toys,24.21,4
2023-07-15,West,Toys,77.23,3
2024-10-01,South,Electronics,827.78,3
2024-05-14,South,Electronics,567.27,5
2024-05-08,West,Clothing,79.25,3
2024-07-17,North,Electronics,621.32,1
2023-08-28,North,Toys,40.61,4
2023-02-24,West,Home & Garden,51.53,2
2024-08-07,South,Groceries,5.9,3
2024-11-09,North,Home & Garden,45.12,4
2024-02-02,Central,Groceries,28.66,5
2023-11-03,West,Toys,68.65,4
2023-05-25,West,Home & Garden,200.01,1
2024-11-06,East,Home & Garden,25.1,2
2024-09-12,South,Clothing,39.53,5
2024-04-20,South,Groceries,53.52,5
2024-08-25,West,Groceries,27.87,5
2023-02-09,East,Home & Garden,203.22,3
2023-05-19,North,Clothing,112.71,2
2024-09-06,West,Toys,52.77,3
2023-07-11,Central,Clothing,24.76,1
2023-11-20,Central,Electronics,608.68,2
2023-04-19,East,Electronics,346.93,4
2023-02-15,South,Clothing,71.21,4
2024-08-06,East,Groceries,29.93,4
2024-05-17,West,Electronics,259.36,5
2024-09-27,South,Clothing,40.69,5
2023-04-26,west,Groceries,43.11,1
2023-01-23,Central,Groceries,25.26,5
2023-05-16,North,Home & Garden,182.1,4
2024-11-28,South,Home & Garden,279.39,1
2024-04-16,West,Toys,31.67,3
2023-05-13,North,Electronics,813.37,4
2024-09-27,West,Electronics,853.21,1
2023-07-24,West,Home & Garden,195.35,1
2023-02-16,South,Groceries,8.12,4
2023-11-05,West,Electronics,195.22,1
2024-06-30,South,Clothing,40.84,3
2024-11-22,North,Clothing,86.87,1
2023-04-06,East,Groceries,45.21,4
2024-10-26,West,Toys,72.94,3
2023-03-31,Central,Home & Garden,115.77,1
2023-06-16,East,Toys,57.58,3
2023-12-27,South,Toys,86.17,3
2024-07-15,West,Groceries,11.61,3
2024-11-13,South,Electronics,740.35,1
2023-04-26,North,Groceries,56.62,4
2023-11-26,Central,Clothing,70.86,5
2024-10-19,Central,Toys,72.55,1
2023-03-04,West,Electronics,274.64,4
2023-03-29,East,Toys,45.13,2
2024-12-23,West,Toys,107.95,4
2024-06-22,East,Groceries,19.64,1
2024-12-08,South,Groceries,39.52,1
2023-08-12,East,Groceries,17.89,2
2023-10-12,Central,Clothing,52.18,1
2024-03-30,Central,Toys,27.66,3
2024-07-30,Central,Home & Garden,283.12,2
2023-05-29,North,Toys,69.27,5
2023-07-08,South,Clothing,56.33,4
2024-07-26,West,Electronics,830.32,2
2023-09-04,South,Clothing,116.72,4
2024-10-19,South,Groceries,14.69,2
2023-03-09,East,Home & Garden,145.43,3
2024-07-31,South,Clothing,108.87,5
2023-12-27,West,Toys,24.01,2
2023-01-09,East,Home & Garden,171.96,3
2023-10-21,East,Toys,57.57,2
2023-06-10,Central,Groceries,16.23,3
2023-11-09,West,Clothing,19.37,5
2024-10-03,East,Groceries,9.13,5
2024-05-17,South,Electronics,233.58,1
2023-06-01,North,Home & Garden,86.9,2
2024-03-25,Central,Toys,44.82,3
2023-12-06,South,Clothing,24.33,3
2024-04-12,West,Clothing,64.36,4
2023-05-11,North,Toys,12.38,1
2024-12-24,East,Toys,100.64,3
2023-11-05,East,Toys,24.94,5
2023-05-18,East,Toys,22.22,2
2023-01-12,East,Electronics,522.27,5
2023-02-25,east,Electronics,552.78,1
2024-08-13,South,Home & Garden,217.01,4
2023-10-16,West,Groceries,36.38,2
2023-07-21,North,Toys,45.49,2
2023-10-15,North,Clothing,72.2,3
2024-08-29,North,Home & Garden,156.12,4
2024-04-05,Central,Toys,51.28,2
2024-05-13,West,Electronics,312.63,2
2023-08-08,West,Toys,62.71,3
2024-09-28,East,Clothing,56.73,2
2024-04-08,South,Electronics,837.33,3
2024-07-19,North,Electronics,545.17,5
2023-08-19,Central,Clothing,66.8,4
2023-07-02,Central,Electronics,558.58,5
2024-03-28,North,Electronics,853.32,1
2023-11-01,North,Toys,18.75,3
2023-12-09,East,Toys,58.45,2
2023-04-15,Central,Electronics,731.37,1
2024-09-17,South,Clothing,118.97,5
2024-05-17,North,Toys,79.94,5
2023-08-06,West,Home & Garden,287.15,4
2024-04-02,North,Toys,21.24,2
2023-12-07,West,Clothing,101.84,5
2023-11-29,West,Toys,35.6,1
2023-03-21,Central,Electronics,793.32,4
2023-11-12,South,Clothing,73.5,4
2024-06-04,West,Toys,20.39,3
2024-07-28,North,Electronics,680.49,3
2023-02-10,Central,Groceries,43.02,1
2024-07-06,South,Toys,15.49,3
2023-10-06,Central,Home & Garden,232.06,3
2024-05-17,North,Home & Garden,138.32,1
2024-07-01,South,Groceries,18.27,4
2024-02-15,Central,Toys,66.87,4
2023-06-19,North,Toys,66.65,1
2023-05-24,North,Toys,30.26,5
2023-03-24,South,Groceries,46.65,5
2023-05-01,East,Groceries,19.22,1
2023-03-28,West,Electronics,173.41,2
2023-11-27,Central,Toys,51.78,2
2024-06-21,Central,Groceries,53.7,4
2023-04-02,East,Clothing,81.26,2
2023-02-24,North,Toys,59.35,4
2024-02-27,South,Toys,71.26,3
2024-01-21,Central,Clothing,83.02,5
2024-03-03,West,Home & Garden,,4
2023-09-10,North,Electronics,368.14,1
2024-07-11,East,Groceries,43.37,1
2024-07-26,Central,Groceries,49.3,5
2023-02-25,south,Clothing,43.04,2
2023-02-22,North,Toys,61.45,5
2024-04-17,central,Clothing,35.09,2
2024-06-20,Central,Toys,46.65,3
2023-01-02,North,Electronics,,1
2023-02-16,South,Groceries,23.17,1
2024-07-17,North,Clothing,83.23,2
2023-12-05,Central,Toys,22.55,4
2023-11-23,East,Toys,42.19,3
2024-10-04,West,Home & Garden,27.67,2
2023-12-02,East,Home & Garden,,3
2024-10-10,North,Toys,32.7,1
2024-11-23,Central,Home & Garden,221.12,1
2023-01-09,West,Groceries,46.94,3
2024-07-03,Central,Groceries,35.46,1
2023-02-08,South,Electronics,429.93,4
2023-11-15,West,Home & Garden,91.9,4
2023-07-24,North,Electronics,280.02,4
2023-02-26,North,Groceries,16.54,4
2023-06-22,North,Electronics,431.69,4
2023-08-16,north,Toys,15.93,3
2023-09-22,North,Home & Garden,174.71,3
2024-05-07,West,Home & Garden,255.85,2
2023-10-07,West,Electronics,268.99,3
2024-06-21,West,Home & Garden,131.48,1
2023-08-03,West,Toys,16.22,4
2023-08-11,South,Electronics,570.51,1
2023-05-20,North,Clothing,83.09,2
2023-02-09,West,Groceries,36.83,2
2023-01-20,East,Electronics,612.87,5
2024-08-11,Central,Home & Garden,60.24,2
2024-08-03,South,Groceries,6.92,4
2023-05-28,East,Toys,50.95,3
2024-02-06,East,Groceries,45.83,5
2024-01-12,West,Groceries,19.29,5
2023-11-08,east,Clothing,115.15,4
2024-07-02,North,Home & Garden,128.75,2
2024-03-06,North,Home & Garden,155.95,4
2023-02-07,North,Groceries,19.93,1
2024-05-15,West,Toys,33.75,5
2024-09-05,central,Home & Garden,247.04,3
2024-01-11,East,Electronics,161.05,1
2024-06-12,West,Toys,35.37,1
2023-01-16,West,Groceries,6.15,3
2023-03-23,East,Groceries,5.27,4
2023-05-06,North,Toys,34.75,2
2023-09-17,North,Groceries,42.52,3
2024-12-11,Central,Toys,24.92,2
2024-06-21,North,Electronics,892.53,1
2023-07-16,East,Home & Garden,90.27,2
2023-03-26,West,Clothing,74.4,1
2024-12-06,west,Electronics,968.26,3
2024-10-24,South,Clothing,44.01,4
2023-08-27,West,Toys,57.28,2
2024-09-08,North,Clothing,112.97,2
2024-11-25,Central,Groceries,42.96,3
2023-01-03,West,Electronics,296.43,5
2023-12-28,East,Toys,,1
2023-10-22,East,Clothing,105.85,5
2024-02-29,East,Toys,76.1,2
2024-07-14,East,Electronics,534.57,2
2024-03-25,West,Clothing,65.43,5
2024-12-06,South,Clothing,112.96,5
2023-12-14,West,Groceries,15.71,2
2024-08-18,East,Clothing,71.97,3
2023-11-29,North,Electronics,782.22,4
2024-06-15,Central,Electronics,529.66,3
2024-01-25,North,Toys,37.82,3
2024-01-31,East,Toys,19.96,3
2023-04-01,Central,Toys,15.15,3
2023-04-23,East,Clothing,118.18,1
2024-07-31,south,Toys,17.22,1
2024-12-22,East,Clothing,119.19,5
2024-04-03,West,Groceries,41.19,2
2024-01-19,Central,Home & Garden,175.6,3
2023-01-20,south,Clothing,61.49,5
2024-03-18,South,Home & Garden,211.23,4
2024-02-15,East,Electronics,,3
2023-05-02,Central,Groceries,47.32,4
2024-01-25,East,Electronics,517.26,3
2024-07-22,Central,Clothing,86.62,4
2023-08-07,East,Home & Garden,278.4,2
2024-04-13,East,Home & Garden,215.69,5
2024-05-13,central,Toys,11.83,4
2023-09-10,South,Electronics,198.39,3
2023-09-16,North,Electronics,701.77,3
2023-09-21,East,Home & Garden,234.84,4
2023-12-02,Central,Home & Garden,104.1,4
2024-10-26,West,Electronics,218.26,2
2023-05-30,West,Groceries,39.89,1
2024-05-22,East,Electronics,787.92,4
2023-10-22,Central,Groceries,40.02,3
2023-05-27,South,Clothing,90.36,3
2023-07-25,East,Electronics,,5
2023-01-05,Central,Electronics,,1
2024-02-28,North,Electronics,169.91,3
2023-03-04,South,Groceries,56.83,1
2024-04-30,North,Groceries,32.38,2
2024-07-05,West,Clothing,74.51,2
2023-12-20,Central,Home & Garden,162.17,4
2023-11-14,East,Electronics,575.15,5
2024-03-08,West,Toys,71.0,3
2024-10-28,West,Electronics,366.53,5
2024-07-24,West,Groceries,30.62,5
2023-09-03,East,Electronics,884.96,5
2024-09-07,Central,Groceries,42.06,5
2023-12-12,South,Groceries,38.64,2
2024-07-21,East,Toys,14.93,3
2023-10-05,West,Clothing,62.31,2
2024-08-30,South,Electronics,780.85,4
2024-02-29,South,Toys,69.14,2
2024-11-19,North,Clothing,86.31,5
2024-02-06,West,Groceries,33.94,4
2023-03-01,South,Groceries,36.72,3
2023-04-28,East,Toys,30.41,5
2024-05-03,South,Groceries,23.62,1
2023-04-30,East,Groceries,15.66,4
2023-05-31,South,Toys,49.32,3
2024-11-11,East,Home & Garden,263.82,2
2024-09-15,Central,Home & Garden,211.61,3
2023-07-27,North,Clothing,58.08,1
2024-06-04,South,Home & Garden,240.77,1
2023-08-22,West,Electronics,220.35,5
2024-01-16,North,Groceries,22.31,1
2024-05-19,South,Electronics,226.37,2
2023-11-09,North,Clothing,80.71,2
2023-05-22,South,Electronics,266.94,4
2023-11-23,West,Home & Garden,121.87,5
2024-05-05,South,Clothing,30.51,3
2023-09-23,Central,Groceries,33.15,3
2024-07-25,West,Clothing,24.8,4
2023-06-02,West,Groceries,30.53,4
2024-08-05,North,Clothing,39.59,3
2024-05-23,West,Toys,37.04,2
2023-03-09,North,Toys,76.31,2
2023-06-14,East,Groceries,12.28,1
2023-02-20,West,Home & Garden,24.01,1
2023-08-23,Central,Home & Garden,252.46,5
2023-09-02,Central,Electronics,236.1,4
2023-09-28,East,Groceries,31.31,3
2023-05-11,North,Toys,11.74,3
2023-09-05,West,Electronics,476.71,3
2023-11-05,West,Clothing,97.05,5
2024-12-27,west,Electronics,1249.83,4
2024-06-12,North,Toys,46.14,2
2024-02-12,South,Electronics,313.66,1
2024-03-01,Central,Toys,40.02,5
2023-08-18,East,Groceries,6.47,1
2024-03-04,West,Clothing,26.11,5
2023-05-06,West,Clothing,54.1,3
2024-01-02,East,Toys,25.02,4
2024-06-24,West,Toys,10.31,5
2024-10-25,West,Clothing,68.47,2
2024-01-25,North,Clothing,86.16,2
2024-03-12,Central,Home & Garden,293.63,3
2024-09-29,South,Groceries,12.33,1
2023-04-08,West,Toys,46.2,2
2023-06-06,South,Groceries,38.51,4
2024-04-02,east,Toys,24.34,4
2023-03-01,East,Home & Garden,165.41,2
2024-02-20,Central,Home & Garden,108.27,5
2024-02-21,South,Home & Garden,74.73,5
2023-07-02,East,Toys,27.32,2
2023-09-28,Central,Electronics,415.63,5
2024-05-17,North,Clothing,44.03,3
2024-11-16,North,Electronics,233.7,1
2024-08-15,North,Toys,25.6,2
2024-12-20,North,Toys,98.37,2
2024-02-10,Central,Groceries,30.86,4
2024-06-21,Central,Toys,72.08,2
2023-03-17,South,Electronics,493.65,5
2024-09-02,South,Clothing,62.51,2
2023-03-28,North,Electronics,180.44,4
2023-08-15,South,Clothing,24.76,3
2024-08-14,West,Groceries,46.52,4
2024-01-25,East,Clothing,33.38,5
2023-03-16,South,Electronics,863.06,3
2024-03-02,North,Groceries,28.39,3
2024-08-16,North,Electronics,377.46,2
2024-06-03,East,Electronics,712.96,1
2023-02-07,East,Groceries,34.46,5
2024-12-25,West,Electronics,1256.23,5
2024-01-01,south,Clothing,39.67,1
2024-05-23,East,Home & Garden,298.55,3
2024-11-16,North,Clothing,105.6,2
2023-10-16,Central,Toys,53.64,1
2023-12-20,South,Clothing,31.85,2
2023-11-28,South,Clothing,97.54,1
2023-09-05,North,Electronics,843.69,5
2023-01-13,North,Electronics,659.74,4
2024-03-11,South,Home & Garden,253.24,2
2024-02-24,east,Clothing,95.48,1
2023-11-20,North,Groceries,12.18,5
2023-12-15,East,Toys,31.99,5
2023-02-01,South,Clothing,55.17,1
2024-02-13,South,Groceries,24.74,2
2024-11-24,West,Home & Garden,167.11,1
2024-04-16,North,Toys,60.43,1
2024-07-27,North,Clothing,29.36,2
2023-03-01,East,Groceries,32.77,4
2023-10-10,South,Home & Garden,31.44,5
2024-02-05,West,Electronics,243.13,4
2024-11-25,North,Clothing,27.69,4
2023-06-27,East,Home & Garden,164.07,4
2023-09-04,East,Groceries,59.26,1
2024-11-25,North,Groceries,7.62,4
2024-11-23,East,Electronics,817.14,1
2023-04-08,Central,Groceries,38.28,2
2023-12-16,East,Electronics,,3
2023-12-15,North,Toys,110.2,2
2024-04-23,central,Home & Garden,296.34,3
2023-05-11,Central,Toys,42.54,2
2023-05-30,West,Clothing,82.32,5
2024-12-04,South,Electronics,734.05,3
2023-10-01,Central,Toys,78.62,3
2023-11-07,South,Electronics,249.19,3
2023-07-04,Central,Groceries,17.45,4
2024-08-14,East,Home & Garden,38.61,1
2023-09-04,West,Toys,25.14,4
2024-11-18,North,Home & Garden,29.87,2
2023-07-02,South,Home & Garden,282.58,3
2023-06-25,South,Electronics,174.85,1
2023-12-21,East,Groceries,41.27,5
2023-01-21,West,Electronics,604.69,5
2023-03-15,East,Home & Garden,191.06,5
2023-08-06,West,Toys,78.71,4
2023-12-15,South,Groceries,59.92,3
2024-11-06,East,Toys,39.27,5
2024-11-07,Central,Home & Garden,116.92,2
2024-08-16,Central,Home & Garden,197.2,2
2023-07-24,West,Groceries,56.84,2
2024-06-08,North,Home & Garden,154.79,5
2024-05-11,West,Electronics,203.38,3
2023-03-09,Central,Groceries,5.13,2
2023-01-21,West,Home & Garden,202.48,3
2023-06-20,Central,Groceries,26.14,3
2024-08-20,East,Home & Garden,135.67,3
2024-05-02,East,Electronics,430.02,4
2023-09-27,Central,Home & Garden,117.86,3
2024-03-10,Central,Electronics,739.29,4
2023-02-06,South,Electronics,340.02,3
2023-05-04,North,Home & Garden,297.42,1
2024-09-15,Central,Home & Garden,212.44,1
2024-02-01,East,Home & Garden,277.42,5
2024-01-04,North,Electronics,584.99,4
2023-06-05,Central,Toys,70.54,3
2023-10-29,East,Electronics,,5
2023-08-26,South,Clothing,53.62,3
2024-12-03,East,Clothing,18.55,3
2023-12-30,East,Clothing,84.61,5
2023-12-06,East,Home & Garden,144.32,4
2024-02-28,South,Toys,27.32,1
2023-10-25,East,Clothing,,2
2023-03-04,Central,Electronics,166.39,5
2024-06-07,West,Groceries,27.86,3
2023-05-29,South,Clothing,15.37,4
2023-07-02,South,Toys,65.39,2
2023-08-16,East,Groceries,27.54,5
2023-05-12,East,Toys,21.89,5
2024-09-14,Central,Home & Garden,34.26,2
2024-07-16,West,Groceries,21.47,4
2023-07-08,central,Clothing,43.83,4
2023-11-27,North,Clothing,54.28,3
2024-01-15,West,Groceries,20.17,2
2024-01-22,Central,Electronics,529.85,3
2024-01-27,South,Home & Garden,268.44,2
2023-12-09,East,Electronics,,4
2023-08-15,East,Clothing,31.76,3
2024-12-04,East,Electronics,327.58,5
2023-04-16,north,Toys,41.8,5
2023-10-22,North,Electronics,771.59,2
2023-06-19,West,Clothing,67.63,2
2024-04-04,East,Home & Garden,170.99,3
2024-10-24,North,Clothing,54.02,4
2024-12-14,Central,Groceries,7.51,1
2023-08-27,Central,Electronics,330.68,1
2024-12-12,Central,Groceries,36.11,1
2024-02-26,east,Home & Garden,172.76,2
2024-05-11,south,Home & Garden,274.22,2
2024-09-01,south,Home & Garden,293.61,3
2023-11-04,North,Electronics,264.37,4
2023-04-16,South,Home & Garden,218.86,3
2024-08-20,Central,Home & Garden,89.97,3
2024-10-26,East,Home & Garden,84.76,4
2024-04-25,East,Toys,62.37,3
2024-07-17,East,Groceries,42.88,2
2023-05-17,east,Electronics,345.97,4
2024-07-07,South,Groceries,32.97,4
2023-04-18,North,Groceries,57.01,4
2023-01-21,Central,Groceries,12.0,2
2023-03-07,Central,Home & Garden,203.18,2
2024-12-12,South,Clothing,70.03,5
2024-05-05,East,Clothing,70.02,1
2023-02-02,South,Toys,77.36,2
2023-04-30,Central,Groceries,42.93,3
2023-06-06,West,Toys,60.64,2
2023-10-20,East,Home & Garden,248.81,5
2023-02-04,North,Toys,60.29,5
2023-03-05,Central,Clothing,75.53,3
2023-12-04,East,Electronics,364.31,1
2023-06-14,East,Clothing,89.53,4
2023-07-30,Central,Clothing,92.3,3
2023-02-19,West,Electronics,229.75,4
2023-04-16,Central,Electronics,493.99,5
2024-08-21,West,Home & Garden,55.8,3
2024-01-30,Central,Clothing,49.89,3
2024-06-07,North,Electronics,563.5,3
2023-12-13,South,Electronics,1138.03,4
2023-01-16,West,Groceries,52.69,1
2023-03-15,Central,Toys,38.07,3
2023-06-26,West,Toys,64.32,4
2024-05-18,Central,Home & Garden,37.75,5
2023-12-29,East,Clothing,66.85,5
2024-11-08,West,Toys,60.68,2
2023-03-25,North,Home & Garden,22.64,1
2023-11-13,South,Clothing,69.84,1
2023-06-24,North,Home & Garden,239.17,4
2024-11-28,North,Electronics,267.08,3
2023-10-28,North,Electronics,540.22,5
2024-10-05,Central,Groceries,16.79,4
2024-09-10,South,Home & Garden,166.01,1
2023-12-09,North,Groceries,30.57,2
2024-12-30,East,Home & Garden,100.04,5
2024-10-31,East,Home & Garden,117.54,3
2023-04-30,West,Electronics,431.97,4
2024-07-10,Central,Clothing,44.65,1
2023-01-01,West,Clothing,17.16,2
2024-04-06,West,Clothing,15.51,3
2024-09-09,North,Groceries,59.22,5
2024-09-26,Central,Electronics,758.84,1
2023-07-19,Central,Groceries,22.19,5
2023-12-20,Central,Electronics,581.6,2
2023-08-09,South,Toys,71.38,4
2023-02-14,Central,Electronics,396.13,2
2023-07-11,East,Electronics,669.06,3
2024-03-14,West,Groceries,36.59,3
2023-06-06,Central,Groceries,14.86,5
2024-11-11,North,Toys,69.4,2
2023-10-11,South,Clothing,54.11,3
2023-01-19,West,Clothing,76.0,2
2023-04-21,North,Home & Garden,277.09,5
2023-09-30,West,Electronics,694.0,2
2024-02-20,East,Toys,46.94,5
2023-11-13,South,Home & Garden,27.71,3
2024-09-22,East,Toys,79.11,3
2023-04-02,North,Home & Garden,23.64,3
2023-12-26,Central,Home & Garden,100.3,3
2024-03-17,East,Electronics,220.92,5
2023-01-13,South,Home & Garden,85.23,3
2024-04-02,East,Groceries,53.21,4
2024-09-14,South,Toys,56.93,2
2023-07-31,West,Clothing,77.84,2
2024-01-29,Central,Groceries,41.93,1
2024-04-28,North,Electronics,382.79,2
2023-05-09,North,Toys,67.34,4
2024-12-31,West,Home & Garden,101.67,3
2024-06-25,Central,Toys,21.57,2
2023-09-18,Central,Home & Garden,205.96,5
2024-08-30,East,Toys,12.58,5
2023-05-29,West,Electronics,661.26,4
2024-06-24,Central,Clothing,119.97,4
2023-11-04,North,Toys,55.58,2
2023-06-21,North,Clothing,39.27,1
2024-01-16,central,Groceries,54.92,3
2024-07-21,South,Home & Garden,80.09,3
2024-04-10,North,Home & Garden,109.07,4
2024-01-04,North,Clothing,78.09,2
2023-10-26,East,Groceries,51.4,3
2024-06-14,central,Groceries,58.14,3
2024-07-05,East,Clothing,29.42,5
2023-08-27,Central,Groceries,37.13,2
2024-07-17,West,Toys,21.48,5
2023-07-31,East,Home & Garden,250.14,3
2023-07-18,North,Electronics,739.63,2
2023-10-27,North,Clothing,108.94,3
2023-05-01,North,Home & Garden,183.8,2
2024-04-18,North,Toys,65.17,1
2023-08-03,south,Toys,74.52,5
2024-07-01,Central,Home & Garden,,3
2023-06-28,East,Groceries,56.82,1
2024-09-16,North,Toys,39.57,3
2024-11-27,north,Toys,77.71,1
2023-05-14,South,Clothing,88.41,5
2024-07-27,Central,Groceries,20.96,3
2023-11-26,Central,Electronics,486.23,5
2023-07-04,Central,Groceries,43.81,3
2024-09-30,East,Clothing,100.09,5
2024-12-17,East,Home & Garden,40.4,5
2024-07-18,North,Toys,12.77,2
2023-10-01,West,Electronics,321.35,1
2023-04-16,East,Groceries,33.46,4
2024-06-12,South,Groceries,9.94,5
2024-10-25,Central,Electronics,201.12,2
